gene_id	gene_name	start	end	n_variants
ENSG00000141946.1	ZIM3	57134096	57145202	36
ENSG00000258873.3	DUXA	57154021	57167485	31
ENSG00000083844.11	ZNF264	57191500	57222846	49
ENSG00000105146.14	AURKC	57231009	57235548	4
ENSG00000204524.7	ZNF805	57240632	57262728	70
ENSG00000197714.9	ZNF460	57280051	57294069	10
ENSG00000178229.8	ZNF543	57320472	57330770	28
ENSG00000131845.15	ZNF304	57351271	57359898	10
ENSG00000152433.15	ZNF547	57363477	57379565	23
ENSG00000256060.3	TRAPPC2B	57363551	57365405	4
ENSG00000268133.1	ENSG00000268133	57363566	57398584	45
ENSG00000188785.12	ZNF548	57389850	57402992	13
ENSG00000269533.5	ENSG00000269533	57389884	57419994	34
ENSG00000268533.1	ENSG00000268533	57394183	57438457	49
ENSG00000186272.13	ZNF17	57411161	57421934	15
ENSG00000186230.7	ZNF749	57435325	57447101	12
ENSG00000268163.1	ENSG00000268163	57437970	57477536	29
ENSG00000178201.5	VN1R1	57454790	57457140	0
ENSG00000197128.13	ZNF772	57466663	57477570	5
ENSG00000105136.22	ZNF419	57487711	57496098	2
ENSG00000268107.6	ENSG00000268107	57487718	57517559	55
ENSG00000152439.13	ZNF773	57499915	57518404	52
ENSG00000121406.9	ZNF549	57527325	57557542	19
ENSG00000251369.10	ZNF550	57535257	57559863	18
ENSG00000083817.9	ZNF416	57571566	57578911	5
ENSG00000171649.12	ZIK1	57578456	57593890	1
ENSG00000183647.11	ZNF530	57599885	57612722	7
ENSG00000213762.12	ZNF134	57614233	57624724	3
ENSG00000121417.14	ZNF211	57630395	57644041	3
ENSG00000180532.12	ZSCAN4	57668935	57679152	19
ENSG00000204519.11	ZNF551	57681969	57717301	31
ENSG00000269026.2	ENSG00000269026	57682045	57753575	64
ENSG00000179909.16	ZNF154	57696275	57709204	6
ENSG00000083814.13	ZNF671	57719751	57727624	6
ENSG00000152443.13	ZNF776	57746815	57758148	11
ENSG00000083828.16	ZNF586	57769655	57819939	60
ENSG00000178935.5	ZNF552	57803841	57814913	15
ENSG00000268750.7	ENSG00000268750	57819719	57858941	18
ENSG00000269343.9	ZNF587B	57819721	57846238	7
ENSG00000204514.11	ZNF814	57848731	57889074	50
ENSG00000198466.12	ZNF587	57849859	57865117	14
ENSG00000269476.1	ENSG00000269476	57876765	57916591	28
ENSG00000173480.11	ZNF417	57900296	57916610	7
ENSG00000196724.13	ZNF418	57921882	57935402	12
ENSG00000152454.4	ZNF256	57940833	57947706	2
ENSG00000177025.3	C19orf18	57958437	57974534	57
ENSG00000166704.13	ZNF606	57977076	58003349	73
ENSG00000152467.10	ZSCAN1	58034025	58054631	26
ENSG00000176293.20	ZNF135	58059239	58086310	59
ENSG00000121413.13	ZSCAN18	58083838	58118427	119
ENSG00000181894.15	ZNF329	58126248	58155110	45
ENSG00000171606.18	ZNF274	58183029	58213562	51
ENSG00000198131.15	ZNF544	58228594	58277495	115
ENSG00000283515.1	ENSG00000283515	58228914	58315183	178
ENSG00000278129.2	ZNF8	58278955	58302791	55
ENSG00000142396.11	ERVK3-1	58305374	58316812	7
ENSG00000182318.6	ZSCAN22	58326994	58342332	2
ENSG00000121410.12	A1BG	58345178	58353492	13
ENSG00000174586.11	ZNF497	58354357	58362848	6
ENSG00000152475.7	ZNF837	58367618	58381030	24
ENSG00000083845.9	RPS5	58386400	58394806	24
ENSG00000269855.3	RNF225	58395656	58397079	3
ENSG00000171574.19	ZNF584	58401504	58431736	99
ENSG00000131849.14	ZNF132	58432814	58440153	12
ENSG00000249471.8	ZNF324B	58451611	58457833	9
ENSG00000083812.13	ZNF324	58467056	58475436	6
ENSG00000083838.17	ZNF446	58474017	58481230	8
ENSG00000083807.10	SLC27A5	58479512	58512413	29
ENSG00000119574.13	ZBTB45	58513530	58538911	29
ENSG00000130726.12	TRIM28	58544064	58550722	3
ENSG00000130724.10	CHMP2A	58551452	58555105	3
ENSG00000130725.8	UBE2M	58555712	58558954	4
ENSG00000099326.9	MZF1	58561931	58573575	20
ENSG00000178591.7	DEFB125	87250	97094	15
ENSG00000125788.6	DEFB126	142590	145751	9
ENSG00000088782.5	DEFB127	157454	159163	5
ENSG00000185982.7	DEFB128	187853	189711	3
ENSG00000125903.4	DEFB129	227258	229886	0
ENSG00000186458.5	DEFB132	257724	261096	12
ENSG00000196476.12	C20orf96	270863	290778	98
ENSG00000247315.4	ZCCHC3	297570	300321	5
ENSG00000177732.9	SOX12	325552	330224	1
ENSG00000125841.13	NRSN2	346782	359660	6
ENSG00000101255.12	TRIB3	362835	397559	94
ENSG00000125826.22	RBCK1	407498	432139	40
ENSG00000125875.15	TBC1D20	423596	462566	52
ENSG00000101266.19	CSNK2A1	472498	543835	22
ENSG00000125878.7	TCF15	604257	610309	9
ENSG00000271303.2	SRXN1	646615	653200	9
ENSG00000270299.1	ENSG00000270299	646626	675800	41
ENSG00000215397.4	SCRT2	661596	675802	21
ENSG00000101276.18	SLC52A3	760080	776015	57
ENSG00000125898.13	FAM110A	833715	857463	33
ENSG00000101280.8	ANGPT4	869900	916334	33
ENSG00000101282.9	RSPO4	958452	1002311	100
ENSG00000125818.18	PSMF1	1113240	1189415	90
ENSG00000125895.6	TMEM74B	1180561	1185415	8
ENSG00000215595.3	C20orf202	1203454	1209076	0
ENSG00000244588.6	RAD21L1	1226044	1296421	49
ENSG00000101298.15	SNPH	1266280	1309328	51
ENSG00000125775.15	SDCBP2	1309909	1329139	35
ENSG00000274322.1	ENSG00000274322	1317571	1393096	93
ENSG00000088832.18	FKBP1A	1368977	1393164	35
ENSG00000088833.18	NSFL1C	1442162	1473842	7
ENSG00000196209.13	SIRPB2	1470741	1491587	7
ENSG00000125900.13	SIRPD	1534251	1557705	35
ENSG00000260861.6	ENSG00000260861	1540144	1620009	54
ENSG00000101307.16	SIRPB1	1561385	1620061	21
ENSG00000089012.14	SIRPG	1629152	1657779	33
ENSG00000198053.12	SIRPA	1894167	1940592	103
ENSG00000101327.9	PDYN	1978757	1994285	1
ENSG00000125834.13	STK35	2101827	2177038	43
ENSG00000286022.1	ENSG00000286022	2207328	2341059	288
ENSG00000125780.12	TGM3	2296001	2341079	112
ENSG00000166948.10	TGM6	2380901	2432753	127
ENSG00000125835.20	SNRPB	2461634	2470853	9
ENSG00000256566.1	ENSG00000256566	2467212	2508907	61
ENSG00000088876.13	ZNF343	2481817	2524702	58
ENSG00000149488.14	TMC2	2536573	2643580	216
ENSG00000101361.17	NOP56	2652593	2658393	3
ENSG00000101365.21	IDH3B	2658395	2664219	2
ENSG00000088881.22	EBF4	2692780	2760108	11
ENSG00000088882.8	CPXM1	2794074	2800627	7
ENSG00000241690.3	ENSG00000241690	2814968	2818066	6
ENSG00000258713.3	C20orf141	2814987	2815833	1
ENSG00000198326.10	TMEM239	2816302	2820284	5
ENSG00000132635.17	PCED1A	2835314	2841190	7
ENSG00000215305.10	VPS16	2840703	2866732	59
ENSG00000132670.21	PTPRA	2873420	3039076	163
ENSG00000125787.11	GNRH2	3043622	3045747	3
ENSG00000125901.6	MRPS26	3046052	3048250	1
ENSG00000101405.3	OXT	3071620	3072517	2
ENSG00000101200.5	AVP	3082556	3084724	3
ENSG00000185019.17	UBOX5	3107573	3160196	61
ENSG00000215251.5	FASTKD5	3146519	3159865	11
ENSG00000088899.16	LZTS3	3162617	3173549	12
ENSG00000198171.13	DDRGK1	3190350	3204685	22
ENSG00000125877.13	ITPA	3208868	3223870	18
ENSG00000088836.14	SLC4A11	3227417	3239559	29
ENSG00000088854.13	DNAAF9	3249306	3407669	374
ENSG00000088812.18	ATRN	3471018	3651118	112
ENSG00000125861.16	GFRA4	3659248	3663399	8
ENSG00000149451.19	ADAM33	3667965	3682246	18
ENSG00000088827.14	SIGLEC1	3686970	3712600	43
ENSG00000132622.11	HSPA12B	3732685	3753111	17
ENSG00000101220.18	ADISSP	3753508	3767781	27
ENSG00000101222.12	SPEF1	3777504	3781448	2
ENSG00000125817.8	CENPB	3783851	3786740	1
ENSG00000101224.18	CDC25B	3786772	3806121	6
ENSG00000125843.11	AP5S1	3820524	3828838	3
ENSG00000088888.18	MAVS	3846799	3876123	35
ENSG00000125779.24	PANK2	3888839	3929887	70
ENSG00000101236.17	RNF24	3927309	4015558	57
ENSG00000088826.18	SMOX	4120980	4187747	181
ENSG00000171873.8	ADRA1D	4220630	4249287	40
ENSG00000171867.18	PRNP	4686350	4701590	20
ENSG00000171864.5	PRND	4721909	4728460	22
ENSG00000101265.16	RASSF2	4780023	4823608	123
ENSG00000089057.15	SLC23A2	4852356	5010293	173
ENSG00000089063.15	TMEM230	5068232	5113103	10
ENSG00000132646.11	PCNA	5114953	5126626	1
ENSG00000101290.14	CDS2	5126879	5197887	90
ENSG00000101292.8	PROKR2	5299218	5316954	74
ENSG00000125772.14	GPCPD1	5544439	5611006	106
ENSG00000171984.15	SHLD1	5750393	5864395	227
ENSG00000089199.10	CHGB	5911510	5925353	0
ENSG00000089195.15	TRMT6	5937228	5950558	18
ENSG00000125885.13	MCM8	5950652	5998977	82
ENSG00000286235.1	ENSG00000286235	5950949	6039856	172
ENSG00000088766.12	CRLS1	6006093	6040053	76
ENSG00000125872.9	LRRN4	6040546	6054060	27
ENSG00000101311.17	FERMT1	6074845	6123214	87
ENSG00000125845.7	BMP2	6767686	6780246	11
ENSG00000101323.5	HAO1	7882985	7940458	85
ENSG00000125827.9	TMX4	7977346	8019805	76
ENSG00000182621.19	PLCB1	8077251	8968360	1251
ENSG00000101333.19	PLCB4	9067825	9504593	268
ENSG00000125869.10	LAMP5	9514358	9530524	16
ENSG00000101349.17	PAK5	9537370	9839076	541
ENSG00000132623.16	ANKEF1	9986126	10058303	142
ENSG00000132639.15	SNAP25	10172395	10308258	137
ENSG00000125863.20	MKKS	10401009	10434222	16
ENSG00000285508.1	MKKS	10413520	10431922	5
ENSG00000285723.1	MKKS	10420546	10420737	0
ENSG00000149346.15	SLX4IP	10435305	10636829	259
ENSG00000101384.12	JAG1	10637684	10673999	62
ENSG00000132640.15	BTBD3	11890723	11926609	60
ENSG00000172296.13	SPTLC3	13008972	13169103	274
ENSG00000101230.6	ISM1	13221274	13300651	163
ENSG00000089123.16	TASP1	13389392	13638932	321
ENSG00000089048.15	ESF1	13714322	13784919	114
ENSG00000101247.18	NDUFAF5	13785007	13821580	55
ENSG00000101251.13	SEL1L2	13849247	13996443	173
ENSG00000172264.19	MACROD2	13995369	16053197	2912
ENSG00000125848.10	FLRT3	14322985	14337614	18
ENSG00000089177.20	KIF16B	16272104	16573448	574
ENSG00000125870.11	SNRPB2	16729961	16742564	8
ENSG00000125879.5	OTOR	16748358	16770062	66
ENSG00000125851.10	PCSK2	17226107	17484578	435
ENSG00000125864.14	BFSP1	17493905	17569220	102
ENSG00000125868.16	DSTN	17570075	17609919	72
ENSG00000125844.17	RRBP1	17613678	17682295	63
ENSG00000125888.15	BANF2	17693672	17735871	63
ENSG00000089006.17	SNX5	17941597	17968980	62
ENSG00000125850.11	OVOL2	17956979	18059188	190
ENSG00000125871.14	MGME1	17969018	17991122	44
ENSG00000149474.15	KAT14	18137228	18188387	62
ENSG00000232838.4	PET117	18137863	18143169	13
ENSG00000125846.17	ZNF133	18288283	18316996	30
ENSG00000089091.17	DZANK1	18383367	18467281	119
ENSG00000132664.13	POLR3F	18466878	18484648	31
ENSG00000089050.16	RBBP9	18486540	18497225	21
ENSG00000101310.17	SEC23B	18507520	18561415	121
ENSG00000232388.5	SMIM26	18567347	18569563	8
ENSG00000284776.1	ENSG00000284776	18567453	18744216	222
ENSG00000125821.13	DTD1	18587942	18766644	232
ENSG00000132631.6	SCP2D1	18813783	18814378	0
ENSG00000185052.13	SLC24A3	19212642	19722926	724
ENSG00000132669.14	RIN2	19757606	20002457	425
ENSG00000173418.12	NAA20	20017310	20033655	6
ENSG00000101343.15	CRNKL1	20034368	20056046	20
ENSG00000089101.19	CFAP61	20052514	20360703	643
ENSG00000173404.5	INSM1	20368104	20370949	1
ENSG00000188559.16	RALGAPA2	20389530	20712644	108
ENSG00000088970.16	KIZ	21125983	21246622	125
ENSG00000088930.8	XRN2	21303331	21389825	95
ENSG00000125816.5	NKX2-4	21395365	21397526	1
ENSG00000125820.6	NKX2-2	21511017	21514064	0
ENSG00000125813.15	PAX1	21705659	21718481	2
ENSG00000125798.15	FOXA2	22580998	22585455	1
ENSG00000132671.6	SSTR4	23035312	23039237	2
ENSG00000178726.7	THBD	23045633	23049672	2
ENSG00000125810.10	CD93	23079360	23086324	9
ENSG00000132661.4	NXT1	23350791	23354771	5
ENSG00000125812.16	GZF1	23362182	23373062	20
ENSG00000125814.17	NAPB	23374519	23421519	108
ENSG00000125823.13	CSTL1	23426104	23444930	27
ENSG00000125831.10	CST11	23450403	23452876	3
ENSG00000125815.9	CST8	23491101	23496010	11
ENSG00000101435.5	CST9L	23564732	23568484	3
ENSG00000173335.5	CST9	23602410	23605917	5
ENSG00000101439.9	CST3	23626706	23638473	14
ENSG00000101441.5	CST4	23685640	23689038	0
ENSG00000170373.9	CST1	23747562	23751268	0
ENSG00000170369.4	CST2	23823769	23826729	2
ENSG00000170367.5	CST5	23875934	23879748	1
ENSG00000149435.12	GGTLC1	23985050	23988779	1
ENSG00000101463.6	SYNDIG1	24469629	24666616	268
ENSG00000077984.6	CST7	24949269	24959928	19
ENSG00000101474.12	APMAP	24962925	24992751	52
ENSG00000154930.15	ACSS1	25006230	25058980	70
ENSG00000100987.15	VSX1	25070885	25082141	41
ENSG00000197586.13	ENTPD6	25195693	25228075	13
ENSG00000100994.12	PYGB	25248085	25298012	109
ENSG00000100997.20	ABHD12	25294742	25390835	187
ENSG00000101003.12	GINS1	25391008	25452700	119
ENSG00000101004.16	NINL	25451594	25585531	178
ENSG00000170191.5	NANP	25612935	25624014	9
ENSG00000130684.14	ZNF337	25673195	25696853	6
ENSG00000215547.1	DEFB115	31257664	31259632	3
ENSG00000215545.1	DEFB116	31303212	31308585	6
ENSG00000131068.4	DEFB118	31368601	31373923	4
ENSG00000180483.7	DEFB119	31377164	31390590	20
ENSG00000204548.4	DEFB121	31404845	31412838	7
ENSG00000180424.7	DEFB123	31440632	31450257	16
ENSG00000180383.4	DEFB124	31465471	31476757	14
ENSG00000088320.4	REM1	31475288	31484895	12
ENSG00000101294.19	HM13	31514428	31577923	18
ENSG00000101898.7	MCTS2	31547379	31548081	0
ENSG00000125968.9	ID1	31605283	31606515	0
ENSG00000131055.5	COX4I2	31637912	31645006	7
ENSG00000171552.14	BCL2L1	31664452	31723989	58
ENSG00000088325.16	TPX2	31739271	31801805	67
ENSG00000101306.11	MYLK2	31819308	31834689	22
ENSG00000179772.8	FOXS1	31844303	31845604	0
ENSG00000149599.16	DUSP15	31847637	31870664	23
ENSG00000131044.19	TTLL9	31870634	31945000	83
ENSG00000088356.6	PDRG1	31944337	31952046	7
ENSG00000260903.3	XKR7	31968151	32003387	25
ENSG00000101331.17	CCM2L	32010438	32032180	18
ENSG00000101336.18	HCK	32052197	32101856	92
ENSG00000101337.16	TM9SF4	32109714	32167258	76
ENSG00000126003.7	PLAGL2	32192504	32207743	3
ENSG00000101346.15	POFUT1	32207855	32238658	16
ENSG00000101350.8	KIF3B	32277651	32335011	65
ENSG00000171456.22	ASXL1	32358330	32439319	109
ENSG00000197183.15	NOL4L	32443059	32585333	133
ENSG00000198547.10	C20orf203	32631625	32673941	51
ENSG00000285382.1	ENSG00000285382	32632183	32743567	206
ENSG00000149600.12	COMMD7	32702699	32743467	114
ENSG00000088305.19	DNMT3B	32762385	32809359	6
ENSG00000101367.9	MAPRE1	32819954	32850405	11
ENSG00000215529.13	EFCAB8	32858923	32961845	171
ENSG00000167098.12	SUN5	32983773	33004433	68
ENSG00000078898.7	BPIFB2	33007704	33023703	13
ENSG00000167104.11	BPIFB6	33031648	33044047	21
ENSG00000186190.8	BPIFB3	33053903	33073847	32
ENSG00000186191.9	BPIFB4	33079643	33111751	53
ENSG00000131050.11	BPIFA2	33161768	33181412	3
ENSG00000131059.12	BPIFA3	33217310	33227806	1
ENSG00000198183.13	BPIFA1	33235995	33243311	1
ENSG00000125999.11	BPIFB1	33273480	33309871	14
ENSG00000101391.21	CDK5RAP1	33358839	33401561	36
ENSG00000101400.6	SNTA1	33407957	33443763	33
ENSG00000078699.22	CBFA2T2	33490075	33650036	55
ENSG00000125967.17	NECAB3	33657087	33674463	2
ENSG00000149609.6	C20orf144	33662327	33665619	0
ENSG00000288649.2	ACTL10	33666943	33668525	0
ENSG00000101412.13	E2F1	33675477	33686385	1
ENSG00000101417.12	PXMP4	33702758	33720319	3
ENSG00000131061.15	ZNF341	33731657	33792269	57
ENSG00000101421.4	CHMP4B	33811348	33854366	32
ENSG00000125970.12	RALY	33993646	34108308	94
ENSG00000125977.7	EIF2S2	34088309	34112243	18
ENSG00000101440.10	ASIP	34194569	34269344	81
ENSG00000101444.13	AHCY	34280268	34311802	33
ENSG00000078747.17	ITCH	34363235	34511773	116
ENSG00000289720.1	ENSG00000289720	34363271	34540923	138
ENSG00000125971.18	DYNLRB1	34516395	34540958	17
ENSG00000101460.13	MAP1LC3A	34546854	34560345	15
ENSG00000101464.11	PIGU	34560542	34698790	104
ENSG00000198646.14	NCOA6	34689097	34825651	144
ENSG00000078804.13	TP53INP2	34704339	34713439	8
ENSG00000131067.17	GGT7	34844720	34872856	25
ENSG00000131069.20	ACSS2	34872146	34927962	65
ENSG00000100983.12	GSS	34928432	34956027	34
ENSG00000078814.19	MYH7B	34955810	35002437	79
ENSG00000100991.12	TRPC4AP	35002404	35092807	163
ENSG00000088298.13	EDEM2	35115364	35147336	32
ENSG00000101000.6	PROCR	35172072	35216240	61
ENSG00000126005.17	MMP24OS	35201745	35278131	38
ENSG00000125966.10	MMP24	35226690	35276998	22
ENSG00000261582.1	ENSG00000261582	35267885	35280043	9
ENSG00000242372.9	EIF6	35278907	35284985	3
ENSG00000125998.8	FAM83C	35285731	35292425	1
ENSG00000101019.22	UQCC1	35302566	35412031	148
ENSG00000125965.9	GDF5	35433347	35454746	32
ENSG00000126001.17	CEP250	35455164	35519280	108
ENSG00000125975.14	C20orf173	35523186	35529652	12
ENSG00000125991.21	ERGIC3	35542038	35557634	15
ENSG00000061656.11	SPAG4	35615829	35621094	5
ENSG00000214078.13	CPNE1	35626031	35664956	56
ENSG00000272897.5	ENSG00000272897	35632340	35674544	50
ENSG00000244462.8	RBM12	35648925	35664956	19
ENSG00000244005.13	NFS1	35668052	35699355	29
ENSG00000125995.16	ROMO1	35699272	35700984	2
ENSG00000131051.24	RBM39	35701347	35742312	107
ENSG00000025293.17	PHF20	35771974	35950370	243
ENSG00000171222.11	SCAND1	35953617	35959472	11
ENSG00000149646.12	CNBD2	35954564	36030700	88
ENSG00000088367.23	EPB41L1	36091504	36232799	70
ENSG00000131043.13	AAR2	36236131	36270918	18
ENSG00000080845.19	DLGAP4	36306336	36528637	157
ENSG00000101335.10	MYL9	36541497	36551447	3
ENSG00000118707.11	TGIF2	36573488	36593950	10
ENSG00000259399.1	TGIF2-RAB5IF	36574553	36612384	17
ENSG00000101084.19	RAB5IF	36605779	36612557	2
ENSG00000101082.14	SLA2	36612318	36646196	12
ENSG00000101079.21	NDRG3	36651766	36746090	31
ENSG00000149636.16	DSN1	36751791	36773818	7
ENSG00000149639.15	SOGA1	36777447	36863538	92
ENSG00000101342.10	TLDC2	36876121	36894235	17
ENSG00000101347.11	SAMHD1	36890229	36951893	68
ENSG00000080839.12	RBL1	36996349	37095997	65
ENSG00000101353.16	MROH8	37101226	37179588	83
ENSG00000118705.18	RPN2	37178410	37241619	144
ENSG00000118702.11	GHRH	37251086	37261819	1
ENSG00000101363.13	MANBAL	37289649	37317260	3
ENSG00000197122.13	SRC	37344685	37406050	16
ENSG00000166619.15	BLCAP	37492472	37527931	43
ENSG00000053438.11	NNAT	37521206	37523690	2
ENSG00000132792.20	CTNNBL1	37693955	37872129	178
ENSG00000132821.12	VSTM2L	37903111	37945350	36
ENSG00000101407.13	TTI1	37983007	38033461	13
ENSG00000101413.12	RPRD1B	38033725	38127780	48
ENSG00000198959.12	TGM2	38127385	38166578	69
ENSG00000149633.12	KIAA1755	38210503	38260772	77
ENSG00000101425.14	BPI	38304150	38337505	67
ENSG00000129988.6	LBP	38346482	38377013	31
ENSG00000170471.15	RALGAPB	38472816	38578859	58
ENSG00000182035.13	ADIG	38581195	38588463	5
ENSG00000124143.11	ARHGAP40	38601809	38651035	58
ENSG00000101438.4	SLC32A1	38724486	38729372	1
ENSG00000101442.10	ACTR5	38748460	38772520	55
ENSG00000101445.10	PPP1R16B	38805697	38923024	149
ENSG00000101447.15	FAM83D	38926312	38953106	26
ENSG00000101452.15	DHX35	38962299	39039723	92
ENSG00000204103.4	MAFB	40685848	40689236	0
ENSG00000198900.7	TOP1	41028822	41124487	21
ENSG00000124181.15	PLCG1	41136960	41196801	9
ENSG00000174306.22	ZHX3	41178448	41317731	10
ENSG00000132793.12	LPIN3	41340821	41360582	1
ENSG00000183798.5	EMILIN3	41359962	41366818	0
ENSG00000124177.16	CHD6	41402083	41618384	117
ENSG00000196090.14	PTPRT	42072752	43189970	1304
ENSG00000124193.16	SRSF6	43457893	43466046	9
ENSG00000288000.1	ENSG00000288000	43458054	43541881	109
ENSG00000185513.18	L3MBTL1	43489442	43550954	82
ENSG00000277611.1	ENSG00000277611	43540171	43569498	55
ENSG00000101049.18	SGK2	43558968	43588237	39
ENSG00000101052.13	IFT52	43590937	43647299	102
ENSG00000101057.16	MYBL2	43667019	43716495	93
ENSG00000124196.6	GTSF1L	43726164	43727002	0
ENSG00000124191.18	TOX2	43914852	44069616	146
ENSG00000149596.7	JPH2	44106590	44187188	191
ENSG00000132823.11	OSER1	44195939	44210771	11
ENSG00000124194.17	GDAP1L1	44247099	44280947	5
ENSG00000197296.6	FITM2	44302840	44311202	4
ENSG00000101074.5	R3HDML	44337043	44351238	21
ENSG00000101076.20	HNF4A	44355699	44432845	147
ENSG00000124120.11	TTPAL	44475874	44494603	6
ENSG00000132824.14	SERINC3	44496221	44522085	5
ENSG00000168734.14	PKIG	44531785	44624247	20
ENSG00000196839.14	ADA	44584896	44652252	40
ENSG00000064205.11	CCN5	44714844	44728509	17
ENSG00000124249.7	KCNK15	44745865	44752313	0
ENSG00000101098.13	RIMS4	44751808	44810546	48
ENSG00000166913.13	YWHAB	44885702	44908532	29
ENSG00000101104.13	PABPC1L	44910060	44959035	56
ENSG00000025772.8	TOMM34	44942130	44960397	13
ENSG00000101109.13	STK4	44966494	45080021	147
ENSG00000124134.9	KCNS1	45091214	45101127	10
ENSG00000175121.12	WFDC5	45109452	45115174	8
ENSG00000168703.5	WFDC12	45123425	45124465	3
ENSG00000124102.5	PI3	45174902	45176544	2
ENSG00000124233.12	SEMG1	45207033	45209768	0
ENSG00000124157.7	SEMG2	45221373	45224458	0
ENSG00000124107.5	SLPI	45252239	45254564	0
ENSG00000124159.17	MATN4	45293445	45308529	28
ENSG00000124232.11	RBPJL	45306840	45317824	12
ENSG00000124145.6	SDC4	45325288	45348424	62
ENSG00000204070.10	SYS1	45361937	45376798	26
ENSG00000254806.5	SYS1-DBNDD2	45363200	45410610	81
ENSG00000124251.11	TP53TG5	45372557	45407889	62
ENSG00000244274.9	DBNDD2	45406057	45410610	3
ENSG00000124155.19	PIGT	45416084	45456934	71
ENSG00000101443.18	WFDC2	45469753	45481532	3
ENSG00000101446.8	SPINT3	45512461	45515622	1
ENSG00000243543.10	WFDC6	45534196	45539482	3
ENSG00000249139.2	EPPIN-WFDC6	45534196	45547662	4
ENSG00000101448.14	EPPIN	45540626	45547752	1
ENSG00000158901.12	WFDC8	45551153	45579326	10
ENSG00000180205.4	WFDC9	45607939	45631284	70
ENSG00000180305.5	WFDC10A	45629739	45631196	9
ENSG00000180083.11	WFDC11	45648563	45670270	29
ENSG00000182931.10	WFDC10B	45684651	45705019	36
ENSG00000168634.5	WFDC13	45702038	45708817	14
ENSG00000149651.4	SPINT4	45722347	45725830	22
ENSG00000124116.19	WFDC3	45747944	45791932	45
ENSG00000101457.13	DNTTIP1	45791954	45811427	25
ENSG00000175063.17	UBE2C	45812576	45816957	5
ENSG00000101470.10	TNNC2	45823214	45833745	17
ENSG00000124104.19	SNX21	45833799	45843276	18
ENSG00000101473.17	ACOT8	45841721	45857405	31
ENSG00000132801.7	ZSWIM3	45857614	45879122	52
ENSG00000168612.5	ZSWIM1	45881227	45885266	3
ENSG00000149634.5	SPATA25	45886491	45887622	0
ENSG00000124257.7	NEURL2	45888625	45891208	0
ENSG00000064601.21	CTSA	45890144	45898949	12
ENSG00000100979.15	PLTP	45898621	45912155	24
ENSG00000100982.12	PCIF1	45934683	45948023	12
ENSG00000198026.8	ZNF335	45948660	45972203	35
ENSG00000100985.7	MMP9	46008908	46016561	14
ENSG00000124140.15	SLC12A5	46021690	46060150	40
ENSG00000124160.12	NCOA5	46060991	46089962	34
ENSG00000101017.15	CD40	46118271	46129863	13
ENSG00000149654.11	CDH22	46173739	46308498	192
ENSG00000080189.15	SLC35C2	46345980	46364458	16
ENSG00000062598.18	ELMO2	46366050	46432985	23
ENSG00000198185.12	ZNF334	46499630	46513559	5
ENSG00000149635.3	OCSTAMP	46540946	46550654	9
ENSG00000158296.14	SLC13A3	46557823	46684467	173
ENSG00000172315.6	TP53RK	46684365	46689444	0
ENSG00000197496.6	SLC2A10	46709649	46736347	2
ENSG00000064655.19	EYA2	46894624	47188844	574
ENSG00000101040.20	ZMYND8	47209214	47356889	105
ENSG00000124151.19	NCOA3	47501887	47656877	73
ENSG00000196562.16	SULF2	47656197	47786616	240
ENSG00000124126.14	PREX1	48624252	48827999	377
ENSG00000124198.10	ARFGEF2	48921711	49036693	72
ENSG00000124207.17	CSE1L	49046246	49096960	51
ENSG00000124214.21	STAU1	49113339	49188367	121
ENSG00000124228.15	DDX27	49219347	49244077	50
ENSG00000124201.15	ZNFX1	49237946	49278426	82
ENSG00000158445.10	KCNB1	49293394	49484297	198
ENSG00000124212.6	PTGIS	49503874	49568137	27
ENSG00000158470.5	B4GALT5	49632945	49713878	44
ENSG00000197818.12	SLC9A8	49812713	49892242	130
ENSG00000158480.11	SPATA2	49903391	49915529	5
ENSG00000124226.11	RNF114	49936336	49953885	13
ENSG00000124216.4	SNAI1	49982980	49988886	24
ENSG00000244687.13	UBE2V1	50081124	50115959	8
ENSG00000124208.16	PEDS1-UBE2V1	50081124	50153637	13
ENSG00000240849.11	PEDS1	50118254	50153734	4
ENSG00000172216.6	CEBPB	50190830	50192668	0
ENSG00000196396.10	PTPN1	50510321	50585241	46
ENSG00000042062.13	RIPOR3	50586108	50691542	157
ENSG00000124171.9	PARD6B	50731580	50756795	26
ENSG00000124243.19	BCAS4	50794894	50877177	48
ENSG00000101126.18	ADNP	50888916	50931437	8
ENSG00000000419.14	DPM1	50934867	50959140	4
ENSG00000124217.5	MOCS3	50958818	50963929	0
ENSG00000026559.14	KCNG1	51003656	51023107	33
ENSG00000101096.20	NFATC2	51386957	51562831	262
ENSG00000054793.14	ATP9A	51596514	51768390	522
ENSG00000101115.13	SALL4	51782331	51802521	23
ENSG00000020256.20	ZFP64	52051663	52204308	360
ENSG00000182463.17	TSHZ2	52972358	53495330	558
ENSG00000171940.14	ZNF217	53567071	53609907	23
ENSG00000064787.14	BCAS1	53936777	54070594	140
ENSG00000019186.10	CYP24A1	54153446	54173986	35
ENSG00000101132.10	PFDN4	54208087	54228052	29
ENSG00000101134.12	DOK5	54475593	54651169	224
ENSG00000054803.4	CBLN4	55997357	56005519	1
ENSG00000124089.4	MC3R	56248732	56249815	3
ENSG00000124098.10	FAM210B	56358974	56368663	0
ENSG00000087586.18	AURKA	56369389	56392337	11
